,Date,Door,Count
3691,2017-07-16 09:00,DoorB,96
3692,2017-07-16 09:00,DoorC,39
3693,2017-07-16 09:00,DoorD,117
3694,2017-07-16 09:00,DoorE,49
3695,2017-07-16 09:30,DoorA,63
3696,2017-07-16 09:30,DoorB,75
3697,2017-07-16 09:30,DoorC,26
3698,2017-07-16 09:30,DoorD,114
3699,2017-07-16 09:30,DoorE,34
3700,2017-07-16 10:00,DoorA,62
3701,2017-07-16 10:00,DoorB,72
3702,2017-07-16 10:00,DoorC,36
3703,2017-07-16 10:00,DoorD,120
3704,2017-07-16 10:00,DoorE,72
3705,2017-07-16 10:30,DoorA,56
3706,2017-07-16 10:30,DoorB,78
3707,2017-07-16 10:30,DoorC,38
3708,2017-07-16 10:30,DoorD,92
3709,2017-07-16 10:30,DoorE,48
3710,2017-07-16 11:00,DoorA,61
3711,2017-07-16 11:00,DoorB,102
3712,2017-07-16 11:00,DoorC,25
3713,2017-07-16 11:00,DoorD,128
3714,2017-07-16 11:00,DoorE,45
3715,2017-07-16 11:30,DoorA,70
3716,2017-07-16 11:30,DoorB,79
3717,2017-07-16 11:30,DoorC,39
3718,2017-07-16 11:30,DoorD,117
3719,2017-07-16 11:30,DoorE,40
3720,2017-07-16 12:00,DoorA,55
3721,2017-07-16 12:00,DoorB,77
3722,2017-07-16 12:00,DoorC,27
3723,2017-07-16 12:00,DoorD,122
3724,2017-07-16 12:00,DoorE,46
3725,2017-07-16 12:30,DoorA,71
3726,2017-07-16 12:30,DoorB,89
3727,2017-07-16 12:30,DoorC,33
3728,2017-07-16 12:30,DoorD,111
3729,2017-07-16 12:30,DoorE,59
3730,2017-07-16 13:00,DoorA,72
3731,2017-07-16 13:00,DoorB,70
3732,2017-07-16 13:00,DoorC,31
3733,2017-07-16 13:00,DoorD,145
3734,2017-07-16 13:00,DoorE,55
3735,2017-07-16 13:30,DoorA,58
3736,2017-07-16 13:30,DoorB,121
3737,2017-07-16 13:30,DoorC,55
3738,2017-07-16 13:30,DoorD,133
3739,2017-07-16 13:30,DoorE,68
3740,2017-07-16 14:00,DoorA,93
3741,2017-07-16 14:00,DoorB,132
3742,2017-07-16 14:00,DoorC,32
3743,2017-07-16 14:00,DoorD,146
3744,2017-07-16 14:00,DoorE,64
3745,2017-07-16 14:30,DoorA,89
3746,2017-07-16 14:30,DoorB,106
3747,2017-07-16 14:30,DoorC,28
3748,2017-07-16 14:30,DoorD,186
3749,2017-07-16 14:30,DoorE,60
3750,2017-07-16 15:00,DoorA,73
3751,2017-07-16 15:00,DoorB,116
3752,2017-07-16 15:00,DoorC,50
3753,2017-07-16 15:00,DoorD,163
3754,2017-07-16 15:00,DoorE,59
3755,2017-07-16 15:30,DoorA,106
3756,2017-07-16 15:30,DoorB,93
3757,2017-07-16 15:30,DoorC,29
3758,2017-07-16 15:30,DoorD,166
3759,2017-07-16 15:30,DoorE,60
3760,2017-07-16 16:00,DoorA,67
3761,2017-07-16 16:00,DoorB,101
3762,2017-07-16 16:00,DoorC,38
3763,2017-07-16 16:00,DoorD,124
3764,2017-07-16 16:00,DoorE,58
3765,2017-07-16 16:30,DoorA,63
3766,2017-07-16 16:30,DoorB,99
3767,2017-07-16 16:30,DoorC,49
3768,2017-07-16 16:30,DoorD,116
3769,2017-07-16 16:30,DoorE,55
3770,2017-07-16 17:00,DoorA,62
3771,2017-07-16 17:00,DoorB,83
3772,2017-07-16 17:00,DoorC,32
3773,2017-07-16 17:00,DoorD,141
3774,2017-07-16 17:00,DoorE,48
3775,2017-07-16 17:30,DoorA,62
3776,2017-07-16 17:30,DoorB,87
3777,2017-07-16 17:30,DoorC,34
3778,2017-07-16 17:30,DoorD,128
3779,2017-07-16 17:30,DoorE,42
3780,2017-07-16 18:00,DoorA,48
3781,2017-07-16 18:00,DoorB,64
3782,2017-07-16 18:00,DoorC,21
3783,2017-07-16 18:00,DoorD,123
3784,2017-07-16 18:00,DoorE,46
3785,2017-07-16 18:30,DoorA,67
3786,2017-07-16 18:30,DoorB,90
3787,2017-07-16 18:30,DoorC,32
3788,2017-07-16 18:30,DoorD,127
3789,2017-07-16 18:30,DoorE,44
3790,2017-07-16 19:00,DoorA,54
3791,2017-07-16 19:00,DoorB,93
3792,2017-07-16 19:00,DoorC,37
3793,2017-07-16 19:00,DoorD,122
3794,2017-07-16 19:00,DoorE,51
3795,2017-07-16 19:30,DoorA,72
3796,2017-07-16 19:30,DoorB,80
3797,2017-07-16 19:30,DoorC,25
3798,2017-07-16 19:30,DoorD,99
3799,2017-07-16 19:30,DoorE,38
3800,2017-07-16 20:00,DoorA,60
3801,2017-07-16 20:00,DoorB,92
3802,2017-07-16 20:00,DoorC,20
3803,2017-07-16 20:00,DoorD,114
3804,2017-07-16 20:00,DoorE,45
3805,2017-07-16 20:30,DoorA,80
3806,2017-07-16 20:30,DoorB,82
3807,2017-07-16 20:30,DoorC,32
3808,2017-07-16 20:30,DoorD,134
3809,2017-07-16 20:30,DoorE,49
3810,2017-07-16 21:00,DoorA,0
3811,2017-07-16 21:00,DoorB,0
3812,2017-07-16 21:00,DoorC,0
3813,2017-07-16 21:00,DoorD,0
3814,2017-07-16 21:00,DoorE,0
3815,2017-07-16 21:30,DoorA,0
3816,2017-07-16 21:30,DoorB,0
3817,2017-07-16 21:30,DoorC,0
3818,2017-07-16 21:30,DoorD,0
3819,2017-07-16 21:30,DoorE,0
3820,2017-07-16 22:00,DoorA,0
3821,2017-07-16 22:00,DoorB,0
3822,2017-07-16 22:00,DoorC,0
3823,2017-07-16 22:00,DoorD,0
3824,2017-07-16 22:00,DoorE,0
3825,2017-07-16 22:30,DoorA,0
3826,2017-07-16 22:30,DoorB,0
3827,2017-07-16 22:30,DoorC,0
3828,2017-07-16 22:30,DoorD,0
3829,2017-07-16 22:30,DoorE,0
3830,2017-07-16 23:00,DoorA,0
3831,2017-07-16 23:00,DoorB,0
3832,2017-07-16 23:00,DoorC,0
3833,2017-07-16 23:00,DoorD,0
3834,2017-07-16 23:00,DoorE,0
3835,2017-07-16 23:30,DoorA,0
3836,2017-07-16 23:30,DoorB,0
3837,2017-07-16 23:30,DoorC,0
3838,2017-07-16 23:30,DoorD,0
3839,2017-07-16 23:30,DoorE,0
3840,2017-07-17 00:00,DoorA,0
3841,2017-07-17 00:00,DoorB,0
3842,2017-07-17 00:00,DoorC,0
3843,2017-07-17 00:00,DoorD,0
3844,2017-07-17 00:00,DoorE,0
3845,2017-07-17 00:30,DoorA,0
3846,2017-07-17 00:30,DoorB,0
3847,2017-07-17 00:30,DoorC,0
3848,2017-07-17 00:30,DoorD,0
3849,2017-07-17 00:30,DoorE,0
3850,2017-07-17 01:00,DoorA,0
3851,2017-07-17 01:00,DoorB,0
3852,2017-07-17 01:00,DoorC,0
3853,2017-07-17 01:00,DoorD,0
3854,2017-07-17 01:00,DoorE,0
3855,2017-07-17 01:30,DoorA,0
3856,2017-07-17 01:30,DoorB,0
3857,2017-07-17 01:30,DoorC,0
3858,2017-07-17 01:30,DoorD,0
3859,2017-07-17 01:30,DoorE,0
3860,2017-07-17 02:00,DoorA,0
3861,2017-07-17 02:00,DoorB,0
3862,2017-07-17 02:00,DoorC,0
3863,2017-07-17 02:00,DoorD,0
3864,2017-07-17 02:00,DoorE,0
3865,2017-07-17 02:30,DoorA,0
3866,2017-07-17 02:30,DoorB,0
3867,2017-07-17 02:30,DoorC,0
3868,2017-07-17 02:30,DoorD,0
3869,2017-07-17 02:30,DoorE,0
3870,2017-07-17 03:00,DoorA,0
3871,2017-07-17 03:00,DoorB,0
3872,2017-07-17 03:00,DoorC,0
3873,2017-07-17 03:00,DoorD,0
3874,2017-07-17 03:00,DoorE,0
3875,2017-07-17 03:30,DoorA,0
3876,2017-07-17 03:30,DoorB,0
3877,2017-07-17 03:30,DoorC,0
3878,2017-07-17 03:30,DoorD,0
3879,2017-07-17 03:30,DoorE,0
3880,2017-07-17 04:00,DoorA,0
3881,2017-07-17 04:00,DoorB,0
3882,2017-07-17 04:00,DoorC,0
3883,2017-07-17 04:00,DoorD,0
3884,2017-07-17 04:00,DoorE,0
3885,2017-07-17 04:30,DoorA,0
3886,2017-07-17 04:30,DoorB,0
3887,2017-07-17 04:30,DoorC,0
3888,2017-07-17 04:30,DoorD,0
3889,2017-07-17 04:30,DoorE,0
3890,2017-07-17 05:00,DoorA,0
3891,2017-07-17 05:00,DoorB,0
3892,2017-07-17 05:00,DoorC,0
3893,2017-07-17 05:00,DoorD,0
3894,2017-07-17 05:00,DoorE,0
3895,2017-07-17 05:30,DoorA,0
3896,2017-07-17 05:30,DoorB,0
3897,2017-07-17 05:30,DoorC,0
3898,2017-07-17 05:30,DoorD,0
3899,2017-07-17 05:30,DoorE,0
3900,2017-07-17 06:00,DoorA,0
3901,2017-07-17 06:00,DoorB,0
3902,2017-07-17 06:00,DoorC,0
3903,2017-07-17 06:00,DoorD,0
3904,2017-07-17 06:00,DoorE,0
3905,2017-07-17 06:30,DoorA,0
3906,2017-07-17 06:30,DoorB,0
3907,2017-07-17 06:30,DoorC,0
3908,2017-07-17 06:30,DoorD,0
3909,2017-07-17 06:30,DoorE,0
3910,2017-07-17 07:00,DoorA,0
3911,2017-07-17 07:00,DoorB,0
3912,2017-07-17 07:00,DoorC,0
3913,2017-07-17 07:00,DoorD,0
3914,2017-07-17 07:00,DoorE,0
3915,2017-07-17 07:30,DoorA,0
3916,2017-07-17 07:30,DoorB,0
3917,2017-07-17 07:30,DoorC,0
3918,2017-07-17 07:30,DoorD,0
3919,2017-07-17 07:30,DoorE,0
3920,2017-07-17 08:00,DoorA,48
3921,2017-07-17 08:00,DoorB,73
3922,2017-07-17 08:00,DoorC,22
3923,2017-07-17 08:00,DoorD,101
3924,2017-07-17 08:00,DoorE,44
3925,2017-07-17 08:30,DoorA,54
3926,2017-07-17 08:30,DoorB,73
3927,2017-07-17 08:30,DoorC,28
3928,2017-07-17 08:30,DoorD,93
3929,2017-07-17 08:30,DoorE,33
3930,2017-07-17 09:00,DoorA,62
3931,2017-07-17 09:00,DoorB,59
3932,2017-07-17 09:00,DoorC,26
3933,2017-07-17 09:00,DoorD,116
3934,2017-07-17 09:00,DoorE,41
3935,2017-07-17 09:30,DoorA,52
3936,2017-07-17 09:30,DoorB,67
3937,2017-07-17 09:30,DoorC,29
3938,2017-07-17 09:30,DoorD,103
3939,2017-07-17 09:30,DoorE,37
3940,2017-07-17 10:00,DoorA,44
3941,2017-07-17 10:00,DoorB,68
3942,2017-07-17 10:00,DoorC,18
3943,2017-07-17 10:00,DoorD,88
3944,2017-07-17 10:00,DoorE,41
3945,2017-07-17 10:30,DoorA,53
3946,2017-07-17 10:30,DoorB,72
3947,2017-07-17 10:30,DoorC,34
3948,2017-07-17 10:30,DoorD,103
3949,2017-07-17 10:30,DoorE,46
3950,2017-07-17 11:00,DoorA,51
3951,2017-07-17 11:00,DoorB,85
3952,2017-07-17 11:00,DoorC,26
3953,2017-07-17 11:00,DoorD,88
3954,2017-07-17 11:00,DoorE,39
3955,2017-07-17 11:30,DoorA,58
3956,2017-07-17 11:30,DoorB,84
3957,2017-07-17 11:30,DoorC,26
3958,2017-07-17 11:30,DoorD,96
3959,2017-07-17 11:30,DoorE,69
3960,2017-07-17 12:00,DoorA,35
3961,2017-07-17 12:00,DoorB,63
3962,2017-07-17 12:00,DoorC,26
3963,2017-07-17 12:00,DoorD,107
3964,2017-07-17 12:00,DoorE,51
3965,2017-07-17 12:30,DoorA,35
3966,2017-07-17 12:30,DoorB,65
3967,2017-07-17 12:30,DoorC,25
3968,2017-07-17 12:30,DoorD,101
3969,2017-07-17 12:30,DoorE,35
3970,2017-07-17 13:00,DoorA,40
3971,2017-07-17 13:00,DoorB,75
3972,2017-07-17 13:00,DoorC,31
3973,2017-07-17 13:00,DoorD,109
3974,2017-07-17 13:00,DoorE,51
3975,2017-07-17 13:30,DoorA,56
3976,2017-07-17 13:30,DoorB,65
3977,2017-07-17 13:30,DoorC,24
3978,2017-07-17 13:30,DoorD,120
3979,2017-07-17 13:30,DoorE,48
3980,2017-07-17 14:00,DoorA,78
3981,2017-07-17 14:00,DoorB,85
3982,2017-07-17 14:00,DoorC,37
3983,2017-07-17 14:00,DoorD,144
3984,2017-07-17 14:00,DoorE,64
3985,2017-07-17 14:30,DoorA,64
3986,2017-07-17 14:30,DoorB,112
3987,2017-07-17 14:30,DoorC,43
3988,2017-07-17 14:30,DoorD,131
3989,2017-07-17 14:30,DoorE,52
3990,2017-07-17 15:00,DoorA,56
3991,2017-07-17 15:00,DoorB,100
3992,2017-07-17 15:00,DoorC,35
3993,2017-07-17 15:00,DoorD,141
3994,2017-07-17 15:00,DoorE,51
3995,2017-07-17 15:30,DoorA,83
3996,2017-07-17 15:30,DoorB,104
3997,2017-07-17 15:30,DoorC,29
3998,2017-07-17 15:30,DoorD,156
3999,2017-07-17 15:30,DoorE,56
4000,2017-07-17 16:00,DoorA,57
4001,2017-07-17 16:00,DoorB,90
4002,2017-07-17 16:00,DoorC,31
4003,2017-07-17 16:00,DoorD,118
4004,2017-07-17 16:00,DoorE,45
4005,2017-07-17 16:30,DoorA,37
4006,2017-07-17 16:30,DoorB,73
4007,2017-07-17 16:30,DoorC,37
4008,2017-07-17 16:30,DoorD,121
4009,2017-07-17 16:30,DoorE,40
4010,2017-07-17 17:00,DoorA,45
4011,2017-07-17 17:00,DoorB,70
4012,2017-07-17 17:00,DoorC,22
4013,2017-07-17 17:00,DoorD,112
4014,2017-07-17 17:00,DoorE,47
4015,2017-07-17 17:30,DoorA,50
4016,2017-07-17 17:30,DoorB,73
4017,2017-07-17 17:30,DoorC,27
4018,2017-07-17 17:30,DoorD,101
4019,2017-07-17 17:30,DoorE,46
4020,2017-07-17 18:00,DoorA,51
4021,2017-07-17 18:00,DoorB,71
4022,2017-07-17 18:00,DoorC,24
4023,2017-07-17 18:00,DoorD,95
4024,2017-07-17 18:00,DoorE,30
4025,2017-07-17 18:30,DoorA,51
4026,2017-07-17 18:30,DoorB,75
4027,2017-07-17 18:30,DoorC,32
4028,2017-07-17 18:30,DoorD,103
4029,2017-07-17 18:30,DoorE,37
4030,2017-07-17 19:00,DoorA,52
4031,2017-07-17 19:00,DoorB,72
4032,2017-07-17 19:00,DoorC,28
4033,2017-07-17 19:00,DoorD,91
4034,2017-07-17 19:00,DoorE,43
4035,2017-07-17 19:30,DoorA,51
4036,2017-07-17 19:30,DoorB,77
4037,2017-07-17 19:30,DoorC,32
4038,2017-07-17 19:30,DoorD,111
4039,2017-07-17 19:30,DoorE,40
4040,2017-07-17 20:00,DoorA,59
4041,2017-07-17 20:00,DoorB,66
4042,2017-07-17 20:00,DoorC,27
4043,2017-07-17 20:00,DoorD,93
4044,2017-07-17 20:00,DoorE,35
4045,2017-07-17 20:30,DoorA,47
4046,2017-07-17 20:30,DoorB,80
4047,2017-07-17 20:30,DoorC,31
4048,2017-07-17 20:30,DoorD,92
4049,2017-07-17 20:30,DoorE,36
4050,2017-07-17 21:00,DoorA,0
4051,2017-07-17 21:00,DoorB,0
4052,2017-07-17 21:00,DoorC,0
4053,2017-07-17 21:00,DoorD,0
4054,2017-07-17 21:00,DoorE,0
4055,2017-07-17 21:30,DoorA,0
4056,2017-07-17 21:30,DoorB,0
4057,2017-07-17 21:30,DoorC,0
4058,2017-07-17 21:30,DoorD,0
4059,2017-07-17 21:30,DoorE,0
4060,2017-07-17 22:00,DoorA,0
4061,2017-07-17 22:00,DoorB,0
4062,2017-07-17 22:00,DoorC,0
4063,2017-07-17 22:00,DoorD,0
4064,2017-07-17 22:00,DoorE,0
4065,2017-07-17 22:30,DoorA,0
4066,2017-07-17 22:30,DoorB,0
4067,2017-07-17 22:30,DoorC,0
4068,2017-07-17 22:30,DoorD,0
4069,2017-07-17 22:30,DoorE,0
4070,2017-07-17 23:00,DoorA,0
4071,2017-07-17 23:00,DoorB,0
4072,2017-07-17 23:00,DoorC,0
4073,2017-07-17 23:00,DoorD,0
4074,2017-07-17 23:00,DoorE,0
4075,2017-07-17 23:30,DoorA,0
4076,2017-07-17 23:30,DoorB,0
4077,2017-07-17 23:30,DoorC,0
4078,2017-07-17 23:30,DoorD,0
4079,2017-07-17 23:30,DoorE,0
4080,2017-07-18 00:00,DoorA,0
4081,2017-07-18 00:00,DoorB,0
4082,2017-07-18 00:00,DoorC,0
4083,2017-07-18 00:00,DoorD,0
4084,2017-07-18 00:00,DoorE,0
4085,2017-07-18 00:30,DoorA,0
4086,2017-07-18 00:30,DoorB,0
4087,2017-07-18 00:30,DoorC,0
4088,2017-07-18 00:30,DoorD,0
4089,2017-07-18 00:30,DoorE,0
4090,2017-07-18 01:00,DoorA,0
4091,2017-07-18 01:00,DoorB,0
4092,2017-07-18 01:00,DoorC,0
4093,2017-07-18 01:00,DoorD,0
4094,2017-07-18 01:00,DoorE,0
4095,2017-07-18 01:30,DoorA,0
4096,2017-07-18 01:30,DoorB,0
4097,2017-07-18 01:30,DoorC,0
4098,2017-07-18 01:30,DoorD,0
4099,2017-07-18 01:30,DoorE,0
4100,2017-07-18 02:00,DoorA,0
4101,2017-07-18 02:00,DoorB,0
4102,2017-07-18 02:00,DoorC,0
4103,2017-07-18 02:00,DoorD,0
4104,2017-07-18 02:00,DoorE,0
4105,2017-07-18 02:30,DoorA,0
4106,2017-07-18 02:30,DoorB,0
4107,2017-07-18 02:30,DoorC,0
4108,2017-07-18 02:30,DoorD,0
4109,2017-07-18 02:30,DoorE,0
4110,2017-07-18 03:00,DoorA,0
4111,2017-07-18 03:00,DoorB,0
4112,2017-07-18 03:00,DoorC,0
4113,2017-07-18 03:00,DoorD,0
4114,2017-07-18 03:00,DoorE,0
4115,2017-07-18 03:30,DoorA,0
4116,2017-07-18 03:30,DoorB,0
4117,2017-07-18 03:30,DoorC,0
4118,2017-07-18 03:30,DoorD,0
4119,2017-07-18 03:30,DoorE,0
4120,2017-07-18 04:00,DoorA,0
4121,2017-07-18 04:00,DoorB,0
4122,2017-07-18 04:00,DoorC,0
4123,2017-07-18 04:00,DoorD,0
4124,2017-07-18 04:00,DoorE,0
4125,2017-07-18 04:30,DoorA,0
4126,2017-07-18 04:30,DoorB,0
4127,2017-07-18 04:30,DoorC,0
4128,2017-07-18 04:30,DoorD,0
4129,2017-07-18 04:30,DoorE,0
4130,2017-07-18 05:00,DoorA,0
4131,2017-07-18 05:00,DoorB,0
4132,2017-07-18 05:00,DoorC,0
4133,2017-07-18 05:00,DoorD,0
4134,2017-07-18 05:00,DoorE,0
4135,2017-07-18 05:30,DoorA,0
4136,2017-07-18 05:30,DoorB,0
4137,2017-07-18 05:30,DoorC,0
4138,2017-07-18 05:30,DoorD,0
4139,2017-07-18 05:30,DoorE,0
4140,2017-07-18 06:00,DoorA,0
4141,2017-07-18 06:00,DoorB,0
4142,2017-07-18 06:00,DoorC,0
4143,2017-07-18 06:00,DoorD,0
4144,2017-07-18 06:00,DoorE,0
4145,2017-07-18 06:30,DoorA,0
4146,2017-07-18 06:30,DoorB,0
4147,2017-07-18 06:30,DoorC,0
4148,2017-07-18 06:30,DoorD,0
4149,2017-07-18 06:30,DoorE,0
4150,2017-07-18 07:00,DoorA,0
4151,2017-07-18 07:00,DoorB,0
4152,2017-07-18 07:00,DoorC,0
4153,2017-07-18 07:00,DoorD,0
4154,2017-07-18 07:00,DoorE,0
4155,2017-07-18 07:30,DoorA,0
4156,2017-07-18 07:30,DoorB,0
4157,2017-07-18 07:30,DoorC,0
4158,2017-07-18 07:30,DoorD,0
4159,2017-07-18 07:30,DoorE,0
4160,2017-07-18 08:00,DoorA,44
4161,2017-07-18 08:00,DoorB,45
4162,2017-07-18 08:00,DoorC,34
4163,2017-07-18 08:00,DoorD,110
4164,2017-07-18 08:00,DoorE,47
4165,2017-07-18 08:30,DoorA,47
4166,2017-07-18 08:30,DoorB,75
4167,2017-07-18 08:30,DoorC,24
4168,2017-07-18 08:30,DoorD,100
4169,2017-07-18 08:30,DoorE,51
4170,2017-07-18 09:00,DoorA,55
4171,2017-07-18 09:00,DoorB,67
4172,2017-07-18 09:00,DoorC,21
4173,2017-07-18 09:00,DoorD,106
4174,2017-07-18 09:00,DoorE,34
4175,2017-07-18 09:30,DoorA,52
4176,2017-07-18 09:30,DoorB,68
4177,2017-07-18 09:30,DoorC,27
4178,2017-07-18 09:30,DoorD,109
4179,2017-07-18 09:30,DoorE,48
4180,2017-07-18 10:00,DoorA,51
4181,2017-07-18 10:00,DoorB,67
4182,2017-07-18 10:00,DoorC,30
4183,2017-07-18 10:00,DoorD,103
4184,2017-07-18 10:00,DoorE,41
4185,2017-07-18 10:30,DoorA,43
4186,2017-07-18 10:30,DoorB,82
4187,2017-07-18 10:30,DoorC,26
4188,2017-07-18 10:30,DoorD,88
4189,2017-07-18 10:30,DoorE,44
4190,2017-07-18 11:00,DoorA,49
4191,2017-07-18 11:00,DoorB,79
4192,2017-07-18 11:00,DoorC,21
4193,2017-07-18 11:00,DoorD,80
4194,2017-07-18 11:00,DoorE,31
4195,2017-07-18 11:30,DoorA,50
4196,2017-07-18 11:30,DoorB,72
4197,2017-07-18 11:30,DoorC,22
4198,2017-07-18 11:30,DoorD,106
4199,2017-07-18 11:30,DoorE,35
4200,2017-07-18 12:00,DoorA,57
4201,2017-07-18 12:00,DoorB,69
4202,2017-07-18 12:00,DoorC,32
4203,2017-07-18 12:00,DoorD,93
4204,2017-07-18 12:00,DoorE,44
4205,2017-07-18 12:30,DoorA,56
4206,2017-07-18 12:30,DoorB,57
4207,2017-07-18 12:30,DoorC,28
4208,2017-07-18 12:30,DoorD,113
4209,2017-07-18 12:30,DoorE,40
4210,2017-07-18 13:00,DoorA,44
4211,2017-07-18 13:00,DoorB,81
4212,2017-07-18 13:00,DoorC,31
4213,2017-07-18 13:00,DoorD,114
4214,2017-07-18 13:00,DoorE,51
4215,2017-07-18 13:30,DoorA,53
4216,2017-07-18 13:30,DoorB,70
4217,2017-07-18 13:30,DoorC,37
4218,2017-07-18 13:30,DoorD,110
4219,2017-07-18 13:30,DoorE,48
4220,2017-07-18 14:00,DoorA,70
4221,2017-07-18 14:00,DoorB,117
4222,2017-07-18 14:00,DoorC,47
4223,2017-07-18 14:00,DoorD,146
4224,2017-07-18 14:00,DoorE,62
4225,2017-07-18 14:30,DoorA,66
4226,2017-07-18 14:30,DoorB,95
4227,2017-07-18 14:30,DoorC,39
4228,2017-07-18 14:30,DoorD,156
4229,2017-07-18 14:30,DoorE,48
4230,2017-07-18 15:00,DoorA,64
4231,2017-07-18 15:00,DoorB,114
4232,2017-07-18 15:00,DoorC,36
4233,2017-07-18 15:00,DoorD,131
4234,2017-07-18 15:00,DoorE,68
4235,2017-07-18 15:30,DoorA,71
4236,2017-07-18 15:30,DoorB,98
4237,2017-07-18 15:30,DoorC,31
4238,2017-07-18 15:30,DoorD,112
4239,2017-07-18 15:30,DoorE,59
4240,2017-07-18 16:00,DoorA,49
4241,2017-07-18 16:00,DoorB,76
4242,2017-07-18 16:00,DoorC,45
4243,2017-07-18 16:00,DoorD,112
4244,2017-07-18 16:00,DoorE,60
4245,2017-07-18 16:30,DoorA,62
4246,2017-07-18 16:30,DoorB,77
4247,2017-07-18 16:30,DoorC,24
4248,2017-07-18 16:30,DoorD,108
4249,2017-07-18 16:30,DoorE,51
4250,2017-07-18 17:00,DoorA,48
4251,2017-07-18 17:00,DoorB,76
4252,2017-07-18 17:00,DoorC,31
4253,2017-07-18 17:00,DoorD,102
4254,2017-07-18 17:00,DoorE,41
4255,2017-07-18 17:30,DoorA,50
4256,2017-07-18 17:30,DoorB,80
4257,2017-07-18 17:30,DoorC,26
4258,2017-07-18 17:30,DoorD,99
4259,2017-07-18 17:30,DoorE,30
4260,2017-07-18 18:00,DoorA,44
4261,2017-07-18 18:00,DoorB,73
4262,2017-07-18 18:00,DoorC,17
4263,2017-07-18 18:00,DoorD,85
4264,2017-07-18 18:00,DoorE,31
4265,2017-07-18 18:30,DoorA,42
4266,2017-07-18 18:30,DoorB,72
4267,2017-07-18 18:30,DoorC,28
4268,2017-07-18 18:30,DoorD,92
4269,2017-07-18 18:30,DoorE,32
4270,2017-07-18 19:00,DoorA,60
4271,2017-07-18 19:00,DoorB,62
4272,2017-07-18 19:00,DoorC,30
4273,2017-07-18 19:00,DoorD,91
4274,2017-07-18 19:00,DoorE,38
4275,2017-07-18 19:30,DoorA,55
4276,2017-07-18 19:30,DoorB,57
4277,2017-07-18 19:30,DoorC,24
4278,2017-07-18 19:30,DoorD,78
4279,2017-07-18 19:30,DoorE,43
4280,2017-07-18 20:00,DoorA,66
4281,2017-07-18 20:00,DoorB,57
4282,2017-07-18 20:00,DoorC,20
4283,2017-07-18 20:00,DoorD,103
4284,2017-07-18 20:00,DoorE,53
4285,2017-07-18 20:30,DoorA,49
4286,2017-07-18 20:30,DoorB,83
4287,2017-07-18 20:30,DoorC,19
4288,2017-07-18 20:30,DoorD,82
4289,2017-07-18 20:30,DoorE,37
4290,2017-07-18 21:00,DoorA,0
4291,2017-07-18 21:00,DoorB,0
4292,2017-07-18 21:00,DoorC,0
4293,2017-07-18 21:00,DoorD,0
4294,2017-07-18 21:00,DoorE,0
4295,2017-07-18 21:30,DoorA,0
4296,2017-07-18 21:30,DoorB,0
4297,2017-07-18 21:30,DoorC,0
4298,2017-07-18 21:30,DoorD,0
4299,2017-07-18 21:30,DoorE,0
4300,2017-07-18 22:00,DoorA,0
4301,2017-07-18 22:00,DoorB,0
4302,2017-07-18 22:00,DoorC,0
4303,2017-07-18 22:00,DoorD,0
4304,2017-07-18 22:00,DoorE,0
4305,2017-07-18 22:30,DoorA,0
4306,2017-07-18 22:30,DoorB,0
4307,2017-07-18 22:30,DoorC,0
4308,2017-07-18 22:30,DoorD,0
4309,2017-07-18 22:30,DoorE,0
4310,2017-07-18 23:00,DoorA,0
4311,2017-07-18 23:00,DoorB,0
4312,2017-07-18 23:00,DoorC,0
4313,2017-07-18 23:00,DoorD,0
4314,2017-07-18 23:00,DoorE,0
4315,2017-07-18 23:30,DoorA,0
4316,2017-07-18 23:30,DoorB,0
4317,2017-07-18 23:30,DoorC,0
4318,2017-07-18 23:30,DoorD,0
4319,2017-07-18 23:30,DoorE,0
4320,2017-07-19 00:00,DoorA,0
4321,2017-07-19 00:00,DoorB,0
4322,2017-07-19 00:00,DoorC,0
4323,2017-07-19 00:00,DoorD,0
4324,2017-07-19 00:00,DoorE,0
4325,2017-07-19 00:30,DoorA,0
4326,2017-07-19 00:30,DoorB,0
4327,2017-07-19 00:30,DoorC,0
4328,2017-07-19 00:30,DoorD,0
4329,2017-07-19 00:30,DoorE,0
4330,2017-07-19 01:00,DoorA,0
4331,2017-07-19 01:00,DoorB,0
4332,2017-07-19 01:00,DoorC,0
4333,2017-07-19 01:00,DoorD,0
4334,2017-07-19 01:00,DoorE,0
4335,2017-07-19 01:30,DoorA,0
4336,2017-07-19 01:30,DoorB,0
4337,2017-07-19 01:30,DoorC,0
4338,2017-07-19 01:30,DoorD,0
4339,2017-07-19 01:30,DoorE,0
4340,2017-07-19 02:00,DoorA,0
4341,2017-07-19 02:00,DoorB,0
4342,2017-07-19 02:00,DoorC,0
4343,2017-07-19 02:00,DoorD,0
4344,2017-07-19 02:00,DoorE,0
4345,2017-07-19 02:30,DoorA,0
4346,2017-07-19 02:30,DoorB,0
4347,2017-07-19 02:30,DoorC,0
4348,2017-07-19 02:30,DoorD,0
4349,2017-07-19 02:30,DoorE,0
4350,2017-07-19 03:00,DoorA,0
4351,2017-07-19 03:00,DoorB,0
4352,2017-07-19 03:00,DoorC,0
4353,2017-07-19 03:00,DoorD,0
4354,2017-07-19 03:00,DoorE,0
4355,2017-07-19 03:30,DoorA,0
4356,2017-07-19 03:30,DoorB,0
